sheet_part,ref,label,formula,cached,shared,whole_column
xl/worksheets/sheet2.xml,G875,,"ROUND(E875*F875,2)",243.8,0,0
xl/worksheets/sheet2.xml,H875,,E875+G875,2681.8,0,0
xl/worksheets/sheet2.xml,J875,,"_xlfn.XLOOKUP(C875,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F876,,"VLOOKUP(D876,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G876,,"ROUND(E876*F876,2)",371.25,0,0
xl/worksheets/sheet2.xml,H876,,E876+G876,2846.25,0,0
xl/worksheets/sheet2.xml,J876,,"_xlfn.XLOOKUP(C876,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F877,,"VLOOKUP(D877,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G877,,"ROUND(E877*F877,2)",125.6,0,0
xl/worksheets/sheet2.xml,H877,,E877+G877,2637.6,0,0
xl/worksheets/sheet2.xml,J877,,"_xlfn.XLOOKUP(C877,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F878,,"VLOOKUP(D878,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G878,,"ROUND(E878*F878,2)",254.9,0,0
xl/worksheets/sheet2.xml,H878,,E878+G878,2803.9,0,0
xl/worksheets/sheet2.xml,J878,,"_xlfn.XLOOKUP(C878,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F879,,"VLOOKUP(D879,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G879,,"ROUND(E879*F879,2)",387.9,0,0
xl/worksheets/sheet2.xml,H879,,E879+G879,2973.9,0,0
xl/worksheets/sheet2.xml,J879,,"_xlfn.XLOOKUP(C879,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F880,,"VLOOKUP(D880,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G880,,"ROUND(E880*F880,2)",131.15,0,0
xl/worksheets/sheet2.xml,H880,,E880+G880,2754.15,0,0
xl/worksheets/sheet2.xml,J880,,"_xlfn.XLOOKUP(C880,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F881,,"VLOOKUP(D881,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G881,,"ROUND(E881*F881,2)",266,0,0
xl/worksheets/sheet2.xml,H881,,E881+G881,2926,0,0
xl/worksheets/sheet2.xml,J881,,"_xlfn.XLOOKUP(C881,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F882,,"VLOOKUP(D882,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G882,,"ROUND(E882*F882,2)",404.55,0,0
xl/worksheets/sheet2.xml,H882,,E882+G882,3101.55,0,0
xl/worksheets/sheet2.xml,J882,,"_xlfn.XLOOKUP(C882,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F883,,"VLOOKUP(D883,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G883,,"ROUND(E883*F883,2)",136.7,0,0
xl/worksheets/sheet2.xml,H883,,E883+G883,2870.7,0,0
xl/worksheets/sheet2.xml,J883,,"_xlfn.XLOOKUP(C883,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F884,,"VLOOKUP(D884,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G884,,"ROUND(E884*F884,2)",277.1,0,0
xl/worksheets/sheet2.xml,H884,,E884+G884,3048.1,0,0
xl/worksheets/sheet2.xml,J884,,"_xlfn.XLOOKUP(C884,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F885,,"VLOOKUP(D885,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G885,,"ROUND(E885*F885,2)",421.2,0,0
xl/worksheets/sheet2.xml,H885,,E885+G885,3229.2,0,0
xl/worksheets/sheet2.xml,J885,,"_xlfn.XLOOKUP(C885,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F886,,"VLOOKUP(D886,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G886,,"ROUND(E886*F886,2)",142.25,0,0
xl/worksheets/sheet2.xml,H886,,E886+G886,2987.25,0,0
xl/worksheets/sheet2.xml,J886,,"_xlfn.XLOOKUP(C886,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F887,,"VLOOKUP(D887,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G887,,"ROUND(E887*F887,2)",288.2,0,0
xl/worksheets/sheet2.xml,H887,,E887+G887,3170.2,0,0
xl/worksheets/sheet2.xml,J887,,"_xlfn.XLOOKUP(C887,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F888,,"VLOOKUP(D888,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G888,,"ROUND(E888*F888,2)",437.85,0,0
xl/worksheets/sheet2.xml,H888,,E888+G888,3356.85,0,0
xl/worksheets/sheet2.xml,J888,,"_xlfn.XLOOKUP(C888,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F889,,"VLOOKUP(D889,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G889,,"ROUND(E889*F889,2)",147.8,0,0
xl/worksheets/sheet2.xml,H889,,E889+G889,3103.8,0,0
xl/worksheets/sheet2.xml,J889,,"_xlfn.XLOOKUP(C889,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F890,,"VLOOKUP(D890,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G890,,"ROUND(E890*F890,2)",299.3,0,0
xl/worksheets/sheet2.xml,H890,,E890+G890,3292.3,0,0
xl/worksheets/sheet2.xml,J890,,"_xlfn.XLOOKUP(C890,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F891,,"VLOOKUP(D891,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G891,,"ROUND(E891*F891,2)",454.5,0,0
xl/worksheets/sheet2.xml,H891,,E891+G891,3484.5,0,0
xl/worksheets/sheet2.xml,J891,,"_xlfn.XLOOKUP(C891,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F892,,"VLOOKUP(D892,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G892,,"ROUND(E892*F892,2)",153.35,0,0
xl/worksheets/sheet2.xml,H892,,E892+G892,3220.35,0,0
xl/worksheets/sheet2.xml,J892,,"_xlfn.XLOOKUP(C892,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F893,,"VLOOKUP(D893,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G893,,"ROUND(E893*F893,2)",310.4,0,0
xl/worksheets/sheet2.xml,H893,,E893+G893,3414.4,0,0
xl/worksheets/sheet2.xml,J893,,"_xlfn.XLOOKUP(C893,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F894,,"VLOOKUP(D894,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G894,,"ROUND(E894*F894,2)",471.15,0,0
xl/worksheets/sheet2.xml,H894,,E894+G894,3612.15,0,0
xl/worksheets/sheet2.xml,J894,,"_xlfn.XLOOKUP(C894,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F895,,"VLOOKUP(D895,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G895,,"ROUND(E895*F895,2)",158.9,0,0
xl/worksheets/sheet2.xml,H895,,E895+G895,3336.9,0,0
xl/worksheets/sheet2.xml,J895,,"_xlfn.XLOOKUP(C895,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F896,,"VLOOKUP(D896,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G896,,"ROUND(E896*F896,2)",321.5,0,0
xl/worksheets/sheet2.xml,H896,,E896+G896,3536.5,0,0
xl/worksheets/sheet2.xml,J896,,"_xlfn.XLOOKUP(C896,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F897,,"VLOOKUP(D897,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G897,,"ROUND(E897*F897,2)",487.8,0,0
xl/worksheets/sheet2.xml,H897,,E897+G897,3739.8,0,0
xl/worksheets/sheet2.xml,J897,,"_xlfn.XLOOKUP(C897,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F898,,"VLOOKUP(D898,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G898,,"ROUND(E898*F898,2)",164.45,0,0
xl/worksheets/sheet2.xml,H898,,E898+G898,3453.45,0,0
xl/worksheets/sheet2.xml,J898,,"_xlfn.XLOOKUP(C898,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F899,,"VLOOKUP(D899,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G899,,"ROUND(E899*F899,2)",332.6,0,0
xl/worksheets/sheet2.xml,H899,,E899+G899,3658.6,0,0
xl/worksheets/sheet2.xml,J899,,"_xlfn.XLOOKUP(C899,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F900,,"VLOOKUP(D900,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G900,,"ROUND(E900*F900,2)",504.45,0,0
xl/worksheets/sheet2.xml,H900,,E900+G900,3867.45,0,0
xl/worksheets/sheet2.xml,J900,,"_xlfn.XLOOKUP(C900,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F901,,"VLOOKUP(D901,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G901,,"ROUND(E901*F901,2)",170,0,0
xl/worksheets/sheet2.xml,H901,,E901+G901,3570,0,0
xl/worksheets/sheet2.xml,J901,,"_xlfn.XLOOKUP(C901,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F902,,"VLOOKUP(D902,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G902,,"ROUND(E902*F902,2)",343.7,0,0
xl/worksheets/sheet2.xml,H902,,E902+G902,3780.7,0,0
xl/worksheets/sheet2.xml,J902,,"_xlfn.XLOOKUP(C902,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F903,,"VLOOKUP(D903,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G903,,"ROUND(E903*F903,2)",521.1,0,0
xl/worksheets/sheet2.xml,H903,,E903+G903,3995.1,0,0
xl/worksheets/sheet2.xml,J903,,"_xlfn.XLOOKUP(C903,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F904,,"VLOOKUP(D904,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G904,,"ROUND(E904*F904,2)",175.55,0,0
xl/worksheets/sheet2.xml,H904,,E904+G904,3686.55,0,0
xl/worksheets/sheet2.xml,J904,,"_xlfn.XLOOKUP(C904,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F905,,"VLOOKUP(D905,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G905,,"ROUND(E905*F905,2)",354.8,0,0
xl/worksheets/sheet2.xml,H905,,E905+G905,3902.8,0,0
xl/worksheets/sheet2.xml,J905,,"_xlfn.XLOOKUP(C905,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F906,,"VLOOKUP(D906,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G906,,"ROUND(E906*F906,2)",537.75,0,0
xl/worksheets/sheet2.xml,H906,,E906+G906,4122.75,0,0
xl/worksheets/sheet2.xml,J906,,"_xlfn.XLOOKUP(C906,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F907,,"VLOOKUP(D907,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G907,,"ROUND(E907*F907,2)",181.1,0,0
xl/worksheets/sheet2.xml,H907,,E907+G907,3803.1,0,0
xl/worksheets/sheet2.xml,J907,,"_xlfn.XLOOKUP(C907,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F908,,"VLOOKUP(D908,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G908,,"ROUND(E908*F908,2)",365.9,0,0
xl/worksheets/sheet2.xml,H908,,E908+G908,4024.9,0,0
xl/worksheets/sheet2.xml,J908,,"_xlfn.XLOOKUP(C908,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F909,,"VLOOKUP(D909,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G909,,"ROUND(E909*F909,2)",554.4,0,0
xl/worksheets/sheet2.xml,H909,,E909+G909,4250.4,0,0
xl/worksheets/sheet2.xml,J909,,"_xlfn.XLOOKUP(C909,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F910,,"VLOOKUP(D910,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G910,,"ROUND(E910*F910,2)",186.65,0,0
xl/worksheets/sheet2.xml,H910,,E910+G910,3919.65,0,0
xl/worksheets/sheet2.xml,J910,,"_xlfn.XLOOKUP(C910,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F911,,"VLOOKUP(D911,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G911,,"ROUND(E911*F911,2)",377,0,0
xl/worksheets/sheet2.xml,H911,,E911+G911,4147,0,0
xl/worksheets/sheet2.xml,J911,,"_xlfn.XLOOKUP(C911,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F912,,"VLOOKUP(D912,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G912,,"ROUND(E912*F912,2)",571.05,0,0
xl/worksheets/sheet2.xml,H912,,E912+G912,4378.05,0,0
xl/worksheets/sheet2.xml,J912,,"_xlfn.XLOOKUP(C912,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F913,,"VLOOKUP(D913,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G913,,"ROUND(E913*F913,2)",192.2,0,0
xl/worksheets/sheet2.xml,H913,,E913+G913,4036.2,0,0
xl/worksheets/sheet2.xml,J913,,"_xlfn.XLOOKUP(C913,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F914,,"VLOOKUP(D914,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G914,,"ROUND(E914*F914,2)",388.1,0,0
xl/worksheets/sheet2.xml,H914,,E914+G914,4269.1,0,0
xl/worksheets/sheet2.xml,J914,,"_xlfn.XLOOKUP(C914,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F915,,"VLOOKUP(D915,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G915,,"ROUND(E915*F915,2)",587.7,0,0
xl/worksheets/sheet2.xml,H915,,E915+G915,4505.7,0,0
xl/worksheets/sheet2.xml,J915,,"_xlfn.XLOOKUP(C915,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F916,,"VLOOKUP(D916,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G916,,"ROUND(E916*F916,2)",197.75,0,0
xl/worksheets/sheet2.xml,H916,,E916+G916,4152.75,0,0
xl/worksheets/sheet2.xml,J916,,"_xlfn.XLOOKUP(C916,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F917,,"VLOOKUP(D917,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G917,,"ROUND(E917*F917,2)",399.2,0,0
xl/worksheets/sheet2.xml,H917,,E917+G917,4391.2,0,0
xl/worksheets/sheet2.xml,J917,,"_xlfn.XLOOKUP(C917,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F918,,"VLOOKUP(D918,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G918,,"ROUND(E918*F918,2)",604.35,0,0
xl/worksheets/sheet2.xml,H918,,E918+G918,4633.35,0,0
xl/worksheets/sheet2.xml,J918,,"_xlfn.XLOOKUP(C918,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F919,,"VLOOKUP(D919,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G919,,"ROUND(E919*F919,2)",203.3,0,0
xl/worksheets/sheet2.xml,H919,,E919+G919,4269.3,0,0
xl/worksheets/sheet2.xml,J919,,"_xlfn.XLOOKUP(C919,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F920,,"VLOOKUP(D920,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G920,,"ROUND(E920*F920,2)",410.3,0,0
xl/worksheets/sheet2.xml,H920,,E920+G920,4513.3,0,0
xl/worksheets/sheet2.xml,J920,,"_xlfn.XLOOKUP(C920,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F921,,"VLOOKUP(D921,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G921,,"ROUND(E921*F921,2)",621,0,0
xl/worksheets/sheet2.xml,H921,,E921+G921,4761,0,0
xl/worksheets/sheet2.xml,J921,,"_xlfn.XLOOKUP(C921,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F922,,"VLOOKUP(D922,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G922,,"ROUND(E922*F922,2)",208.85,0,0
xl/worksheets/sheet2.xml,H922,,E922+G922,4385.85,0,0
xl/worksheets/sheet2.xml,J922,,"_xlfn.XLOOKUP(C922,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F923,,"VLOOKUP(D923,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G923,,"ROUND(E923*F923,2)",421.4,0,0
xl/worksheets/sheet2.xml,H923,,E923+G923,4635.4,0,0
xl/worksheets/sheet2.xml,J923,,"_xlfn.XLOOKUP(C923,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F924,,"VLOOKUP(D924,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G924,,"ROUND(E924*F924,2)",637.65,0,0
xl/worksheets/sheet2.xml,H924,,E924+G924,4888.65,0,0
xl/worksheets/sheet2.xml,J924,,"_xlfn.XLOOKUP(C924,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F925,,"VLOOKUP(D925,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G925,,"ROUND(E925*F925,2)",214.4,0,0
xl/worksheets/sheet2.xml,H925,,E925+G925,4502.4,0,0
xl/worksheets/sheet2.xml,J925,,"_xlfn.XLOOKUP(C925,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F926,,"VLOOKUP(D926,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G926,,"ROUND(E926*F926,2)",432.5,0,0
xl/worksheets/sheet2.xml,H926,,E926+G926,4757.5,0,0
xl/worksheets/sheet2.xml,J926,,"_xlfn.XLOOKUP(C926,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F927,,"VLOOKUP(D927,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G927,,"ROUND(E927*F927,2)",654.3,0,0
xl/worksheets/sheet2.xml,H927,,E927+G927,5016.3,0,0
xl/worksheets/sheet2.xml,J927,,"_xlfn.XLOOKUP(C927,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F928,,"VLOOKUP(D928,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G928,,"ROUND(E928*F928,2)",219.95,0,0
xl/worksheets/sheet2.xml,H928,,E928+G928,4618.95,0,0
xl/worksheets/sheet2.xml,J928,,"_xlfn.XLOOKUP(C928,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F929,,"VLOOKUP(D929,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G929,,"ROUND(E929*F929,2)",443.6,0,0
xl/worksheets/sheet2.xml,H929,,E929+G929,4879.6,0,0
xl/worksheets/sheet2.xml,J929,,"_xlfn.XLOOKUP(C929,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F930,,"VLOOKUP(D930,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G930,,"ROUND(E930*F930,2)",670.95,0,0
xl/worksheets/sheet2.xml,H930,,E930+G930,5143.95,0,0
xl/worksheets/sheet2.xml,J930,,"_xlfn.XLOOKUP(C930,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F931,,"VLOOKUP(D931,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G931,,"ROUND(E931*F931,2)",225.5,0,0
xl/worksheets/sheet2.xml,H931,,E931+G931,4735.5,0,0
xl/worksheets/sheet2.xml,J931,,"_xlfn.XLOOKUP(C931,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F932,,"VLOOKUP(D932,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G932,,"ROUND(E932*F932,2)",454.7,0,0
xl/worksheets/sheet2.xml,H932,,E932+G932,5001.7,0,0
xl/worksheets/sheet2.xml,J932,,"_xlfn.XLOOKUP(C932,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F933,,"VLOOKUP(D933,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G933,,"ROUND(E933*F933,2)",687.6,0,0
xl/worksheets/sheet2.xml,H933,,E933+G933,5271.6,0,0
xl/worksheets/sheet2.xml,J933,,"_xlfn.XLOOKUP(C933,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F934,,"VLOOKUP(D934,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G934,,"ROUND(E934*F934,2)",231.05,0,0
xl/worksheets/sheet2.xml,H934,,E934+G934,4852.05,0,0
xl/worksheets/sheet2.xml,J934,,"_xlfn.XLOOKUP(C934,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F935,,"VLOOKUP(D935,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G935,,"ROUND(E935*F935,2)",465.8,0,0
xl/worksheets/sheet2.xml,H935,,E935+G935,5123.8,0,0
xl/worksheets/sheet2.xml,J935,,"_xlfn.XLOOKUP(C935,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F936,,"VLOOKUP(D936,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G936,,"ROUND(E936*F936,2)",704.25,0,0
xl/worksheets/sheet2.xml,H936,,E936+G936,5399.25,0,0
xl/worksheets/sheet2.xml,J936,,"_xlfn.XLOOKUP(C936,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F937,,"VLOOKUP(D937,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G937,,"ROUND(E937*F937,2)",236.6,0,0
xl/worksheets/sheet2.xml,H937,,E937+G937,4968.6,0,0
